Dimension,State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DummyDim3,RI,177,827,610-3997,no,no,0,2.0927699,5,3.87877643,8.39096956,2,3.20959085,1.95842368,350,4.53536485,5.2042566,6,4.93052552,5,False.
DummyDim3,VA,183,866,273-3176,yes,yes,300,5.80524176,5,6.38408219,4.07155066,8,3.30260847,6.56250631,150,6.17813018,4.22322451,5,1.384173,7,True.
DummyDim3,MA,10,776,991-5554,yes,yes,400,9.11752534,4,6.78669383,7.30766027,1,5.38176021,2.37323383,150,6.54037508,3.17981586,10,2.21069689,5,True.
DummyDim3,WV,176,878,914-6640,no,yes,500,0.50206299,1,3.64806441,2.86293792,6,0.75918664,3.94847406,350,4.2316513,4.74742282,7,1.21422351,5,False.
DummyDim3,TX,167,848,349-1489,no,yes,400,2.82581774,7,3.62560494,2.66267663,3,5.8519694,1.37036052,250,5.34593736,5.33757683,6,0.54596309,6,False.
DummyDim3,IN,80,737,388-3812,yes,no,0,7.46425161,3,6.27282591,5.43704143,2,6.04087705,3.81277994,150,6.39809935,5.07426937,4,4.43061977,6,True.
DummyDim3,IL,174,737,168-8317,no,yes,300,6.98219986,4,6.48077454,5.97264865,2,4.98533065,2.62908077,200,7.30879427,4.13538091,6,0.99788718,8,True.
DummyDim3,AK,70,657,120-9224,no,no,0,1.09422504,2,3.10108755,4.8321798,3,2.56082859,4.79473792,300,1.50557327,4.2058519,3,8.23191429,4,False.
DummyDim3,DC,140,686,980-2372,no,no,0,8.01660739,5,3.60855417,7.61138136,3,7.41612084,2.73748108,100,6.62363222,4.99997957,6,5.61518898,7,True.
DummyDim3,NM,105,787,978-1631,yes,yes,500,8.38354866,5,4.58318442,5.55450714,1,7.81172034,5.06773835,100,5.6794592,5.42471067,5,6.5277464,4,True.
DummyDim3,IL,123,737,939-4286,no,no,0,6.93813067,3,6.70827866,6.44805822,4,4.26126737,5.14671775,200,5.25993959,4.49229821,6,3.86385356,5,True.
DummyDim3,VT,182,868,406-6438,yes,no,0,4.95846861,3,5.79748642,5.24773537,5,4.93456114,5.5055474,200,4.30274121,3.08460978,2,8.03000066,3,False.
DummyDim3,SC,33,836,460-9627,yes,yes,300,1.18139103,5,5.21937787,5.13424451,7,2.23188776,1.97205039,300,5.42008457,3.37337646,4,2.73739433,5,False.
DummyDim3,OR,103,798,142-5121,yes,yes,600,3.6796264,7,4.6850007,3.7821598,6,3.2600111,6.6025054,50,4.09943636,5.7867886,5,4.11950243,6,True.
DummyDim3,KS,58,758,920-8551,yes,no,0,4.26954169,5,3.97234751,2.40219936,7,5.38325056,6.55649566,300,5.8643742,4.34022359,3,1.8998055,5,False.
DummyDim3,DE,121,686,442-5491,yes,yes,100,3.18604101,6,0.73087008,1.46772176,5,2.62068517,2.61979094,250,3.57149638,4.47761234,4,1.10055308,5,False.
DummyDim3,AK,120,657,277-1587,yes,no,0,1.68449783,3,6.85072972,5.16544754,9,2.16266121,4.08619697,400,3.32754101,5.86201633,4,5.96987367,3,False.
DummyDim3,AZ,112,659,761-5774,no,no,0,0.07031261,2,1.94432758,5.47471449,1,2.12863687,1.8355942,300,6.38412567,5.83215975,4,0.56028039,11,True.
DummyDim3,TN,132,847,163-5376,no,yes,400,0.68621592,4,3.73397902,5.01761091,8,2.65498423,6.9306609,350,2.10189514,4.71261326,4,7.20031517,2,False.
DummyDim3,NM,146,787,625-5879,yes,yes,300,2.23358091,3,5.61428703,7.28259298,4,1.48721836,2.63745548,300,5.49068617,4.57963786,6,1.36337254,9,True.
DummyDim3,NE,121,786,256-9686,yes,yes,500,4.29389564,5,4.12260712,7.18083043,3,3.62550494,4.89941823,300,5.73552123,4.76727987,5,3.81586306,6,True.
DummyDim3,ND,191,786,613-7218,no,no,0,8.35038252,3,8.31247393,8.30068077,6,6.44446452,3.8072116,350,5.29641386,5.90844478,5,6.93991612,3,True.
DummyDim3,CA,76,676,210-7388,no,no,0,3.49322559,5,4.56597948,4.80336903,3,4.65909622,2.11563249,400,7.02418304,5.05953148,4,1.27075814,8,False.
DummyDim3,NE,168,786,750-4193,no,yes,300,4.96806712,3,4.99705771,7.3199337,0,3.67411964,3.16059238,200,5.82546755,4.37497159,7,2.26281159,8,True.
DummyDim3,MO,197,777,810-7843,no,yes,500,1.19746295,4,5.01288113,6.84941595,4,2.35029432,2.35742031,350,4.40595004,5.45958367,4,4.31576929,6,False.
DummyDim3,ME,153,776,578-2418,no,yes,300,7.09181625,5,9.44980689,10.2725694,10,3.20822212,5.12559261,350,4.00166227,4.7602678,6,8.03528596,1,False.
DummyDim3,MA,140,776,523-5607,no,yes,200,0.35445675,5,7.26692351,6.59877389,13,0.35842122,3.39244517,250,1.02890853,6.22601026,5,8.24424114,0,False.
DummyDim3,AL,29,657,960-5098,no,yes,1000,5.38040016,0,4.98374627,4.31024143,3,5.07285194,3.13714877,250,4.88660703,4.42438489,8,3.66145728,9,False.
DummyDim3,OH,80,797,168-4075,no,no,0,1.0568919,4,4.32834204,2.74353648,8,2.12676134,5.3878725,250,4.40308354,4.39391837,4,1.35513691,5,False.
DummyDim3,WA,21,876,911-8640,yes,no,0,4.12600417,5,3.12975535,6.4183213,0,4.53034678,4.3730314,150,5.52576075,5.79690865,5,4.30976782,7,True.
DummyDim3,UT,104,858,890-6730,no,no,0,4.12426508,2,5.6128777,2.58962337,5,3.56187534,4.96201178,250,4.76638958,4.73862701,7,2.07376736,5,False.
DummyDim3,MI,22,777,451-4709,no,no,0,3.46669154,4,3.13100975,5.47092621,0,4.71063159,2.69035648,200,5.849504,4.52201371,5,4.09733501,7,True.
DummyDim3,MT,169,778,641-3670,yes,yes,400,2.89661023,2,3.49715322,3.87258256,1,5.52196239,2.69020952,150,6.28033703,5.73921248,0,4.16343078,10,True.
DummyDim3,FL,64,707,497-8110,no,yes,400,2.63157918,4,4.42636563,4.52857711,3,3.46127871,2.56634701,300,6.57940547,3.97493864,4,0.55857365,8,True.
DummyDim3,WY,39,878,128-5488,no,no,0,2.31311745,3,2.40540026,2.17746683,4,2.6726744,2.74227991,250,1.48157325,6.19444867,6,5.27726764,4,False.
DummyDim3,WI,183,877,218-8808,yes,yes,500,3.45433517,3,3.88458552,5.02988778,6,0.2711698,2.81649113,300,0.05486252,4.96741806,6,7.05980236,3,False.
DummyDim3,NC,38,786,207-7008,yes,no,0,4.67003938,2,5.65410331,4.4374982,6,3.7423002,7.05207201,250,4.23668868,3.96529462,4,6.10472507,4,False.
DummyDim3,VA,100,866,730-7716,no,no,0,1.68212954,6,3.23969394,4.20258364,6,2.32273821,2.30585019,300,2.77661899,4.77186181,5,4.20232521,4,False.
DummyDim3,MA,21,776,844-8821,no,no,0,4.30922513,2,5.41613752,1.2935709,7,4.63678586,7.08252418,200,3.35128742,4.46418988,5,4.52475586,3,False.
DummyDim3,CO,84,677,328-2999,no,yes,500,3.95870655,3,3.8532997,1.78668694,3,5.90289225,5.05707361,250,5.39440237,5.42600175,4,2.48474002,7,False.
DummyDim3,FL,180,707,727-8137,yes,no,0,4.54667044,3,4.30086752,4.52524104,1,5.16025122,4.29905992,300,4.46079929,5.25432316,7,3.53586778,6,False.
DummyDim3,MT,139,778,738-2203,yes,no,0,7.74969487,4,6.81816463,6.93643892,4,4.81291954,4.25194272,200,5.54480108,5.14097909,8,4.28092337,4,True.
DummyDim3,AK,53,657,629-6306,no,no,0,1.0780429,4,4.71202091,7.85820136,5,2.50302295,4.17915002,300,2.0454131,5.59027584,4,9.60779383,2,False.
DummyDim3,NC,95,786,875-8910,yes,yes,200,8.44020121,3,6.42748497,9.0112896,0,6.44925358,0.97770078,300,7.49692583,4.21072011,6,3.61879904,7,True.
DummyDim3,NM,83,787,594-8073,no,no,0,1.91106046,7,6.94144782,5.07841213,14,2.7884761,4.76813193,350,3.16282324,5.43593837,3,5.71121482,1,False.
DummyDim3,VT,54,868,461-6626,yes,yes,600,4.13032107,6,0.73808082,0.60325782,1,7.8695586,3.99368355,150,5.87885214,4.93789365,6,0.68494485,8,False.
DummyDim3,FL,1,707,380-6968,yes,no,0,4.93641898,3,1.71667147,0.97360839,2,7.14073142,4.75851567,150,6.01847866,4.35090611,6,1.11010368,9,False.
DummyDim3,MO,40,777,173-5378,no,no,0,0.58000822,2,3.00096222,1.03927236,7,2.53557834,5.55333171,250,4.51269147,4.94878369,5,1.41638609,4,False.
DummyDim3,SD,143,836,430-1060,yes,no,0,2.15249416,4,6.98552554,5.71240692,11,2.17455206,5.95104649,350,2.19549568,4.44345519,5,5.23443658,4,False.
DummyDim3,WA,100,876,367-2379,no,no,0,6.72087256,4,1.03574662,2.12250787,9,9.4418522,2.22119806,50,7.52823573,4.41315072,6,0.27087385,13,False.
DummyDim3,TN,72,847,917-7325,no,no,0,9.80342798,3,7.75958576,4.66973932,6,5.5874616,6.14415494,100,5.14686115,4.90076347,9,3.41210509,3,True.
DummyDim3,SC,19,836,828-4131,yes,yes,400,7.45453226,4,5.51922506,2.97648054,6,6.43810737,7.73731174,250,4.96617627,4.23829243,6,3.15027796,5,False.
DummyDim3,WY,129,878,782-3795,no,yes,500,6.78319953,4,4.64526669,6.66676959,1,5.04440471,4.79698255,200,5.45153229,4.79086612,7,4.95697329,5,True.
DummyDim3,MA,197,776,355-1285,yes,yes,500,3.41350944,3,1.02990849,1.90260524,2,2.29039637,2.56754043,200,1.80142708,4.46913126,5,5.18942693,4,False.
DummyDim3,WV,17,878,859-4517,yes,no,0,4.14736719,3,1.9195732,5.01344076,2,4.95421132,2.46230269,200,7.65311049,4.04526394,5,1.60161553,8,True.
DummyDim3,NV,65,788,996-2184,no,yes,800,7.20208204,7,4.65054637,6.20112883,3,5.455211,5.47790965,50,4.65077564,4.87128702,8,6.06411013,4,True.
DummyDim3,MS,161,778,534-2288,no,yes,300,11.2013425,5,7.10830024,7.36086485,1,7.82445689,4.79117865,100,6.33635974,4.78155684,6,6.03961024,5,True.
DummyDim3,VA,110,866,658-5705,yes,yes,400,0.54009771,4,0.37110311,0.302206,0,4.21883307,4.2851871,200,3.02290889,3.67319332,7,0.48551706,7,False.
DummyDim3,VT,83,868,594-4192,yes,yes,600,6.89697381,0,6.96383839,5.56876683,3,4.50132808,7.26545807,200,4.75698222,5.49030038,3,8.60440039,4,False.
DummyDim3,MT,124,778,767-1453,yes,no,0,8.25109717,5,7.79904355,6.81002221,9,4.13658136,5.99821979,200,5.82079608,6.02730391,7,3.19677227,3,True.
DummyDim3,IL,111,737,291-4006,yes,yes,400,4.81843234,3,5.43111682,2.56633641,6,5.26600178,6.43451622,250,3.9653465,6.56035257,5,3.39340169,5,False.
DummyDim3,MT,69,778,884-9280,no,yes,500,2.59991836,7,3.49233672,4.11603166,6,2.08476616,6.19214474,150,6.57716668,3.47561594,4,0.0007694,9,True.
DummyDim3,GA,51,716,375-2189,yes,no,0,10.3430909,2,7.69330912,9.0392394,1,7.73894592,1.00686951,200,6.98100595,4.26759877,6,6.04842092,6,True.
DummyDim3,MO,177,777,840-2798,no,no,0,4.48759901,4,2.49303176,0.57314674,11,0.585112,5.69118464,200,0.55707292,4.64365152,3,5.3990369,1,False.
DummyDim3,NM,162,787,949-3909,no,yes,400,6.45010148,2,7.0798675,3.48454482,4,6.26614242,4.62408757,150,3.66668444,6.46344978,5,6.92451199,4,True.
DummyDim3,AK,51,657,606-3583,yes,yes,400,7.40574977,5,4.95810118,7.21092016,1,5.82723059,5.42874536,150,5.45441353,5.94369908,5,5.89835323,6,True.
DummyDim3,PA,100,806,585-9853,no,yes,300,6.3386049,8,6.53541436,4.21213564,6,5.80371041,4.09080964,50,6.43138475,4.61515686,2,3.66800588,7,True.
DummyDim3,ID,29,736,818-7002,yes,no,0,3.94838432,7,1.92540243,7.49345203,0,5.92480765,3.75069891,350,5.90699441,4.58645509,5,3.67385661,7,False.
DummyDim3,DE,111,686,480-7833,yes,no,0,8.58101939,2,8.10628578,6.907979,3,5.78503019,3.54318809,200,6.34114358,4.67881081,5,3.93271641,7,True.
DummyDim3,KY,129,758,578-6315,yes,no,0,8.14271185,5,4.18765685,7.62965019,0,7.2413098,5.13749665,150,4.89303229,6.24277163,6,8.79502601,3,True.
DummyDim3,AZ,171,659,790-1963,yes,no,0,7.90368548,3,6.71392173,4.54123945,3,6.38572826,4.74425631,150,6.4294744,6.37657589,4,3.70573772,6,True.
DummyDim3,CO,147,677,432-6098,no,yes,400,6.49627462,7,4.03862609,4.98181503,1,7.20949849,3.44975685,150,7.14130213,6.139916,4,2.56364718,8,False.
DummyDim3,ND,181,786,398-9910,yes,no,0,2.42124668,5,3.30150847,3.75900742,7,1.64147459,3.34242449,250,1.76001465,5.57876693,4,6.36502407,3,False.
DummyDim3,MD,121,776,707-8571,yes,yes,100,2.969419,5,0.3349044,0.45175876,2,2.81670933,1.59509345,50,4.23178673,4.53006882,4,0.40905605,7,False.
DummyDim3,NY,189,788,768-7803,no,no,0,7.67409655,4,5.44999793,7.75731802,0,6.6467598,3.87926996,150,4.93509604,4.40828747,6,7.74056202,5,True.
DummyDim3,IN,31,737,595-1655,yes,no,0,7.94260162,4,6.03911518,5.95198734,4,4.7195712,5.10825976,200,6.3825584,6.28058865,8,2.42470115,5,True.
DummyDim3,WI,27,877,219-9626,no,no,0,7.6146098,2,8.15949176,6.07002478,3,6.26740272,2.50094968,250,6.16329652,5.88559548,4,4.17725053,7,True.
DummyDim3,OH,169,797,450-7989,yes,no,0,6.77049221,3,7.17006224,5.91490922,4,4.95344677,3.72172262,250,5.38569257,6.83499128,6,4.26582476,5,True.
DummyDim3,CO,96,677,580-1758,yes,no,0,1.2408595,10,4.57491076,4.20579845,10,3.13311873,0.05154983,350,2.77419265,5.68188889,6,3.28375435,2,False.
DummyDim3,MT,101,778,735-8094,yes,yes,700,3.58836093,2,3.12600286,3.70330884,1,5.38288397,3.09481748,300,5.4716004,3.18904016,7,1.42646313,9,False.
DummyDim3,NJ,147,787,749-6972,no,no,0,6.09451461,2,4.70651366,0.83042915,4,6.62689271,8.93152883,350,2.57736485,4.98191783,9,2.21220704,6,False.
DummyDim3,PA,129,806,837-2465,no,no,0,8.49089827,5,5.97817944,5.91262902,1,7.70354706,3.71198291,100,4.98614209,5.21917247,6,6.90482469,4,True.
DummyDim3,NC,125,786,758-8060,yes,no,0,7.36483162,2,4.44372899,3.44395303,0,6.91408117,4.50347062,300,6.78182021,4.04907778,7,0.20388611,9,False.
DummyDim3,MO,73,777,259-3098,yes,no,0,2.52900702,3,4.77725773,5.20756498,4,2.30830302,2.91706401,350,6.6473076,5.41149814,5,0.17432481,8,True.
DummyDim3,KS,7,758,151-4158,no,no,0,5.64495839,4,4.27581011,5.01656168,0,6.7745437,4.93437091,350,3.06673112,5.20941106,9,5.00609362,6,False.
DummyDim3,DE,183,686,873-4415,yes,no,0,9.95949655,3,7.68766275,7.55490985,0,8.23710414,2.5990941,150,5.37029938,5.22574309,5,8.53544005,5,True.
DummyDim3,NV,5,788,661-6291,no,yes,400,7.92610158,4,4.10880181,4.19841303,0,6.60843066,4.28582389,0,7.00033832,4.12524393,6,2.96006113,7,True.
DummyDim3,IA,153,736,554-3984,no,no,0,2.9985563,1,6.99919951,4.10896781,8,2.39567517,5.89271655,300,1.49605471,4.11692292,8,6.42243504,2,False.
DummyDim3,NE,4,786,338-2820,yes,yes,200,6.26800071,3,7.64868987,3.54027387,8,4.13416683,4.91811389,150,5.00051731,5.75419939,6,2.90601893,4,True.
DummyDim3,MI,144,777,470-3125,yes,no,0,0.59176645,4,2.88592823,3.87164922,3,2.35887814,1.7797031,250,4.59942455,5.05798656,5,1.88330532,6,False.
DummyDim3,AK,162,657,867-5820,no,no,0,0.11720338,6,1.7447816,3.43397065,0,5.21790408,0.76623228,350,3.05833398,4.10160285,8,2.50474875,7,False.
DummyDim3,UT,57,858,823-8606,yes,yes,500,3.63687621,6,6.08236727,9.52166138,3,3.28150471,1.11016566,250,5.60441707,5.33526877,3,7.42634868,5,False.
DummyDim3,KS,95,758,803-5150,yes,no,0,7.65145644,6,5.22810307,4.9796748,4,7.20609143,5.39238785,150,5.82232935,4.53322806,4,5.78873121,4,True.
DummyDim3,RI,22,827,128-4698,no,yes,500,1.40302082,6,3.2775573,3.50988356,5,4.45125752,5.6007133,400,2.07952737,3.79576554,7,2.91135348,5,False.
DummyDim3,TN,12,847,637-1141,yes,yes,500,0.66140386,2,3.99665824,3.37231407,2,2.04628121,0.71333357,250,4.80427881,3.62286474,4,2.86244938,7,False.
DummyDim3,WY,55,878,745-6820,no,no,0,5.56693355,3,6.92923197,6.55322869,4,3.79143796,2.8706392,250,6.72527174,4.46686946,4,2.39905765,7,True.
DummyDim3,NJ,131,787,305-6075,yes,no,0,0.22341953,6,3.90686062,3.17826336,8,2.91856099,3.6764195,250,3.00184678,3.47487127,6,2.32780929,4,False.
DummyDim3,OR,161,798,917-8492,no,no,0,4.66874561,4,5.03601601,5.31283292,4,4.50153034,4.98448645,200,4.6993773,4.92437698,5,4.45626742,5,False.
DummyDim3,TX,18,848,902-8334,yes,no,0,6.63788871,5,4.20903328,6.19328417,3,5.15377638,6.0145131,150,5.54790341,6.51052859,6,5.3342567,4,True.
DummyDim3,MT,143,778,427-6137,yes,yes,500,3.19940687,4,3.61656575,5.19865251,1,4.67131722,4.24104199,200,4.70108817,5.29387556,3,5.83966669,6,True.
DummyDim3,SD,83,836,851-6724,no,no,0,6.13355831,2,5.12905415,6.23857152,0,4.82866422,2.40540998,250,6.61545526,5.59754029,7,2.45927108,6,True.
DummyDim3,PA,193,806,268-4279,no,no,0,7.3406667,4,6.86361717,4.36129662,8,5.75616162,6.70756607,250,5.82144888,5.72671001,4,4.24864013,4,False.
DummyDim3,FL,194,707,390-8596,yes,no,0,0.77584187,4,3.96716019,4.46398562,7,2.78304748,4.34544693,400,3.58681208,7.57244201,6,3.28586223,4,False.
DummyDim3,WA,91,876,854-8433,yes,no,0,6.95465753,1,4.35212436,4.32999695,2,7.11298693,4.49498044,250,5.30631992,5.98891851,7,4.10215908,8,False.
DummyDim3,CO,175,677,223-6598,no,no,0,3.57937808,5,4.49583163,8.26024938,4,1.7231369,4.01149181,300,6.28942976,3.72027486,7,0.76348562,8,True.
DummyDim3,DE,103,686,473-4178,yes,yes,700,0.50922457,5,1.91462008,2.78647683,3,4.37119285,4.2279251,300,1.30509382,6.46244812,7,5.48294437,4,False.
DummyDim3,MS,172,778,543-8454,no,no,0,14.358887,0,7.42504332,6.88602669,2,10.5166985,3.76576401,50,6.76537769,3.02478294,7,6.54076878,4,True.
DummyDim3,TX,179,848,719-2128,yes,yes,400,2.43705803,2,4.85599334,5.90053226,3,3.01283158,5.50228304,100,2.61319059,6.00868129,3,9.44238626,4,False.
DummyDim3,PA,102,806,648-6303,yes,no,0,1.25527997,5,1.33315727,0.19837014,6,5.70939752,8.5857988,250,1.51239361,4.75862256,6,4.36949626,3,False.
DummyDim3,SD,139,836,169-6525,yes,no,0,10.1224983,2,5.90535865,8.95554103,1,8.22655662,3.81028925,200,5.32179215,3.80409704,6,9.24192644,3,True.
DummyDim3,SC,63,836,607-1157,no,yes,300,8.95784842,2,6.26599111,6.58099118,3,6.4663997,5.90354159,200,5.05804726,5.48946781,7,6.3349143,3,True.
DummyDim3,ID,20,736,590-9748,yes,yes,400,5.41973558,4,4.74908203,6.38762181,1,5.87440077,3.66954278,250,6.03310877,4.71458146,3,5.47232036,7,True.
DummyDim3,CO,119,677,266-2855,no,yes,600,9.46632439,4,6.22871065,7.71062069,2,6.42687101,5.10455026,150,4.41864567,6.4825993,9,7.80755461,2,True.
DummyDim3,MD,43,776,656-3136,no,yes,200,3.57157679,0,4.87325392,3.17828789,6,2.51481982,8.34998616,150,3.62270905,4.80751425,5,4.46042226,4,False.
DummyDim3,CT,87,678,173-8028,yes,no,0,6.6612036,4,6.37904588,8.24239062,4,4.87344873,5.90298755,250,4.24794709,3.24334111,5,6.78361648,5,True.
DummyDim3,CA,199,676,825-1634,no,yes,400,7.55198843,6,5.96638647,6.07770417,7,4.03869109,5.84400422,200,7.14693917,6.34925238,7,1.42721976,5,True.
DummyDim3,DC,128,686,336-9086,no,yes,800,12.9927994,2,7.36041432,5.63014946,1,8.60952862,5.60953924,300,7.90613431,6.66941233,10,0.07776901,11,False.
DummyDim3,MO,169,777,733-4956,no,no,0,8.58296556,2,7.31640315,6.7408936,5,6.19626005,5.91269118,250,5.1079565,6.97221648,5,6.72475752,3,True.
DummyDim3,PA,150,806,733-1878,yes,no,0,5.57485727,4,5.66545874,8.91892877,0,4.91158405,2.92955964,350,3.56044779,6.01559,9,6.02225942,6,False.
DummyDim3,MS,179,778,295-9936,yes,no,0,12.2683031,2,7.62846627,9.64499899,0,9.48474494,3.29826914,200,6.20173999,5.70751099,5,8.7143569,4,True.
DummyDim3,OR,3,798,962-4642,yes,yes,700,6.23151031,4,4.99342307,5.37870595,1,5.8191096,4.71021249,350,4.85438898,4.44779565,9,2.05003281,7,False.
DummyDim3,TX,127,848,898-4037,no,no,0,1.25248083,2,5.93141436,5.14780815,6,1.7677953,3.27728491,200,3.13128767,5.51632867,5,5.93509146,4,False.
DummyDim3,MT,127,778,337-5716,no,no,0,4.52052274,1,4.71088034,6.66253792,1,5.15961962,2.48082086,250,5.02313767,6.05937398,5,5.175104,7,True.
DummyDim3,IA,117,736,936-6978,no,no,0,12.3916046,4,6.96606191,6.77229698,0,8.83636161,3.73362557,100,6.68532017,5.23375001,8,5.28839023,4,True.
DummyDim3,SD,37,836,202-2695,yes,yes,600,0.50312272,6,2.48790097,3.07458217,2,4.7961289,1.93949243,300,4.45053086,5.41146946,5,2.51909384,6,False.
DummyDim3,WY,4,878,421-4537,yes,no,0,5.07780507,5,5.16864388,7.13810521,3,3.82932651,2.84171998,300,7.79143183,5.35081254,4,0.53299077,9,True.
DummyDim3,DC,174,686,369-2253,yes,yes,500,4.57274552,0,2.86674721,6.11715175,4,5.27687859,2.3841932,250,4.62698962,6.48991206,8,5.06410523,6,True.
DummyDim3,LA,182,766,928-3013,yes,yes,600,3.00901309,2,4.71077354,2.50813308,3,4.3981047,5.00957231,100,2.96409714,5.11409564,4,7.64505424,4,False.
DummyDim3,ND,133,786,419-8261,no,no,0,4.19665328,3,0.88847877,3.38957808,6,0.7926907,4.3337289,350,2.21836224,6.98257055,4,4.27711395,3,False.
DummyDim3,LA,134,766,454-6032,yes,yes,400,7.71334541,7,4.17255274,5.38233945,0,7.28111185,3.20679693,100,7.29426913,5.27401513,5,3.5443326,6,True.
DummyDim3,WY,136,878,203-9457,yes,no,0,4.14589668,1,1.81605368,2.23944857,2,5.96480302,6.50324275,200,4.43909756,4.29417711,6,3.16155273,8,False.
DummyDim3,ME,143,776,159-4294,yes,yes,400,0.84822681,3,3.55437039,1.34046115,5,3.58938553,4.03972099,200,4.09797527,4.74748468,4,2.53974076,5,False.
DummyDim3,MO,95,777,868-1654,no,yes,400,10.3634639,3,6.63656863,3.86975864,3,7.81512863,5.00668529,50,6.34565158,5.66710715,6,5.34721721,3,True.
DummyDim3,CA,196,676,806-2192,no,yes,600,6.05881304,5,2.9259317,8.1088895,0,5.37218726,4.4646988,250,5.79106058,4.64356495,7,5.52286506,5,True.
DummyDim3,ID,139,736,471-5430,yes,no,0,13.1016113,6,5.92897395,8.30997308,0,9.15971027,4.75370991,100,7.11974365,5.19885892,8,6.6183642,3,True.
DummyDim3,AL,175,657,527-1538,yes,no,0,9.0250405,3,6.97201417,3.30285369,2,7.61404919,4.13996768,0,6.20657554,7.74488376,4,4.69329834,6,True.
DummyDim3,OK,125,797,934-4775,yes,no,0,7.15567995,3,5.41598991,6.00695802,1,5.42493802,3.49859037,200,5.4687198,3.38927372,8,3.75186736,5,True.
DummyDim3,ND,29,786,234-9510,no,no,0,3.26015032,1,5.75057817,4.02534141,5,3.03583769,4.83395208,300,4.67149302,5.10553956,5,3.7776151,5,False.
DummyDim3,AR,16,658,509-7958,no,no,0,7.7481602,1,6.68121024,4.91246475,1,7.31971513,0.89368788,150,6.9270381,3.30304855,4,3.6386796,8,True.
DummyDim3,IA,200,736,237-7049,no,no,0,9.12001566,3,6.04758833,3.71401488,0,8.31790346,2.896092,100,7.38121188,5.53921626,4,4.42933358,6,True.
DummyDim3,OH,140,797,693-2340,no,no,0,5.70566326,4,6.40516923,5.07738631,5,4.71033328,4.18010588,200,7.18625957,6.07508521,2,1.04873923,9,True.
DummyDim3,MO,3,777,537-5560,no,yes,700,4.05132202,3,4.09862726,6.32020784,1,5.02760529,3.09094327,200,4.24806782,4.40167323,6,6.12183962,7,False.
DummyDim3,NJ,17,787,666-4840,no,no,0,10.5353877,4,5.37968919,8.84144831,0,6.69718079,3.70500865,250,7.54037973,3.03340605,9,3.2684371,5,True.
DummyDim3,NC,155,786,484-7353,yes,no,0,5.36639794,4,4.89933622,3.17194314,1,6.34803181,4.94002087,0,4.10331903,3.4373295,3,7.4538376,5,True.
DummyDim3,WV,134,878,829-9440,no,yes,100,11.3066894,2,8.97194495,7.80116052,0,8.32611233,0.91695633,150,7.75208993,6.33106632,4,4.54166303,8,True.
DummyDim3,UT,140,858,138-6031,no,yes,500,6.70924623,1,5.68314028,5.94347733,1,5.26332507,4.9121988,200,5.29773219,6.76135716,5,5.85515533,6,False.
DummyDim3,AR,190,658,301-6111,no,yes,500,9.13420894,5,5.53205811,4.72235415,2,7.34040995,5.79179222,0,5.05041168,5.06460753,6,7.73327055,3,True.
DummyDim3,AR,200,658,793-7024,yes,yes,500,4.7721031,0,9.96738938,6.29496339,11,1.03114678,7.00277714,400,1.35973034,3.81696364,9,5.71465358,2,False.
DummyDim3,DC,188,686,389-6065,yes,yes,500,2.48064386,4,3.53758639,3.73335562,2,4.43047965,3.84133205,200,4.46175547,4.09866996,5,3.93914738,6,False.
DummyDim3,MO,138,777,858-2251,no,yes,400,6.56785842,2,6.37342384,7.73476155,1,5.80940039,3.69417234,250,4.62427651,4.96150896,5,7.58775655,5,True.
